"mls_number"	"property_type"	"air_conditioning"	"appartment_bi"	"patio_bi"	"school_high"	"school_junior"	"school_middle"	"school_general"	"photo_count"	"pool_bi"	"rear_yard_access_bi"	"roof_type"	"roof_type_shingle_bi"	"gas_type"	"out_building_livable_bi"	"out_building_not_livable_bi"	"living_area"	"land_acres"	"appliances_included_bi"	"garage_bi"	"condition"	"energy_efficient_bi"	"exterior_type"	"exterior_features"	"fire_place_bi"	"foundation_type"	"total_area"	"beds_total"	"bath_full"	"bath_half"	"age"	"days_on_market"	"sold_price"	"sold_date"	"sewer_type"	"spa_location"	"stories"	"property_style"	"city_limit_bi"	"subdivision_bi"	"tennis_court_bi"	"termite_contract"	"water_type"	"waterfront_bi"	"post_corona_bi"	"corona_crisis"
"BY108488"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"None"	0	1	1280	1.13000750187547	1	1	"Other"	1	"metal"	"none"	0	"other"	1886	3	2	0	33	145	45000	40968	"other"	"None"	1	"Mobile Home"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108486"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"None"	0	0	862	1.13000750187547	0	0	"Other"	0	"wood"	"none"	0	"raised"	862	2	1	0	35	156	12000	40976	"septic"	"None"	1	"French Country"	1	0	0	"Unknown"	"Other"	0	0	"pre"
"BY108481"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	1988	1.13000750187547	1	1	"Other"	1	"other"	"none"	0	"slab"	2760	3	2	0	31	179	229000	40998	"other"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108480"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	1	964	1.13000750187547	1	1	"Other"	1	"wood"	"fence"	0	"raised"	1731	2	2	0	37	258	65000	41082	"other"	"None"	1	"Traditional"	1	0	0	"Unknown"	"Other"	0	0	"pre"
"BY108473"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"shingle"	1	"None"	0	0	1744	1.13000750187547	1	1	"Other"	0	"other"	"none"	0	"slab"	2409	3	2	0	34	231	245000	41050	"city"	"None"	1	"Contemporary"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108471"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	2929	1.13000750187547	1	0	"Vrgd"	1	"other"	"fence"	1	"slab"	3920	4	3	0	36	124	315000	40946	"city"	"None"	1	"Acadian"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108470"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"None"	0	0	1261	1.13000750187547	1	1	"Other"	0	"other"	"fence"	0	"slab"	1681	3	2	0	31	42	162500	40863	"other"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108468"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	2097	1.13000750187547	1	1	"Vrgd"	1	"other"	"fence"	1	"slab"	2883	4	2	0	32	83	192500	40906	"city"	"None"	1	"Acadian"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108458"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"shingle"	1	"Natural"	0	0	2382	1.13000750187547	1	1	"Other"	0	"other"	"fence"	1	"slab"	3018	4	3	0	35	217	314900	41033	"city"	"None"	1	"French Country"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108457"	"SGL"	"not_central"	0	0	0	0	0	0	1	0	0	"other"	0	"None"	0	0	1836	1.13000750187547	1	0	"Other"	1	"vinyl"	"none"	1	"raised"	1836	3	2	0	36	139	47500	40954	"other"	"None"	1	"Mobile Home"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108455"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	1350	1.13000750187547	1	0	"Other"	0	"other"	"fence"	0	"slab"	1697	3	2	0	35	56	91500	40876	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108454"	"SGL"	"central"	0	1	0	0	0	0	1	1	0	"other"	0	"Natural"	0	0	2059	1.13000750187547	1	1	"Vrgd"	1	"other"	"fence"	1	"slab"	3010	4	2	0	31	62	242000	40882	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108453"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"shingle"	1	"Natural"	0	0	2375	1.13000750187547	1	1	"Other"	1	"vinyl"	"fence"	1	"slab"	3435	4	3	0	33	171	346500	40983	"city"	"None"	1	"Acadian"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108450"	"SGL"	"not_central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	1127	1.13000750187547	1	0	"Vrgd"	0	"other"	"fence"	0	"slab"	1325	3	1	1	37	118	107000	40938	"other"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108448"	"SGL"	"not_central"	0	0	0	0	0	0	1	0	0	"metal"	0	"None"	0	0	1069	1.13000750187547	1	0	"Other"	0	"vinyl"	"none"	0	"raised"	1069	3	2	0	34	110	79900	40927	"city"	"None"	1	"French Country"	1	0	0	"Unknown"	"Other"	0	0	"pre"
"BY108446"	"SGL"	"not_central"	0	0	0	0	0	0	1	1	0	"other"	0	"Natural"	0	0	1440	1.13000750187547	0	1	"Other"	0	"vinyl"	"fence"	0	"raised"	1840	3	2	0	40	95	77000	40906	"other"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108440"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	1357	1.13000750187547	1	1	"Other"	0	"vinyl"	"none"	0	"slab"	1802	3	2	0	39	170	153061	40989	"other"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108435"	"SGL"	"not_central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	1232	1.13000750187547	0	1	"Other"	0	"wood"	"fence"	0	"slab"	1895	2	1	0	33	21	15300	40835	"city"	"None"	1	"Ranch"	1	0	0	"Unknown"	"Other"	0	0	"pre"
"BY108432"	"SGL"	"not_central"	0	0	0	0	0	0	1	0	0	"metal"	0	"None"	0	0	1334	1.13000750187547	0	0	"Other"	0	"wood"	"none"	0	"raised"	1634	3	1	0	36	184	34000	40997	"other"	"None"	1	"Cottage"	1	0	0	"Unknown"	"Other"	0	0	"pre"
"BY108431"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"metal"	0	"Natural"	0	0	1232	1.13000750187547	0	1	"Other"	1	"vinyl"	"none"	0	"raised"	1472	3	1	0	33	44	28000	40856	"city"	"None"	1	"French Country"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108425"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"None"	0	0	1647	1.13000750187547	1	1	"Other"	1	"vinyl"	"fence"	1	"slab"	2520	4	2	0	31	5	171000	40812	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108423"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	1464	1.13000750187547	1	1	"Other"	0	"vinyl"	"fence"	0	"slab"	2359	3	2	0	33	155	159000	40968	"other"	"None"	1	"Acadian"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108422"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	2161	1.13000750187547	1	1	"Vrgd"	1	"other"	"none"	0	"slab"	4048	3	2	0	36	35	138000	40847	"other"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108420"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	1304	1.13000750187547	1	1	"Vrgd"	1	"vinyl"	"fence"	0	"slab"	1915	3	2	0	37	60	172000	40814	"other"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108417"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	1	1879	1.13000750187547	1	1	"Vrgd"	1	"other"	"fence"	1	"slab"	2805	3	2	0	36	163	215000	40977	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108414"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"None"	0	0	1287	1.13000750187547	1	1	"Other"	1	"other"	"none"	0	"slab"	1810	3	2	0	35	160	165000	40974	"other"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108412"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"Natural"	0	1	1549	1.13000750187547	1	0	"Other"	1	"other"	"none"	0	"slab"	2618	3	2	0	34	171	175000	40983	"septic"	"None"	1	"Acadian"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108404"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"metal"	0	"Natural"	0	0	1477	1.13000750187547	1	0	"Other"	1	"wood"	"none"	0	"other"	2530	3	2	0	30	278	129000	41086	"other"	"None"	1	"Acadian"	1	1	0	"Unknown"	"Other"	1	0	"pre"
"BY108402"	"SGL"	"not_central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	1	1736	1.13000750187547	0	0	"Other"	0	"wood"	"fence"	1	"slab"	2704	4	2	0	37	98	75000	40906	"other"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108401"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"metal"	0	"Natural"	0	1	2216	1.13000750187547	1	1	"Vrgd"	1	"other"	"none"	0	"slab"	4268	3	2	1	35	254	306000	41060	"septic"	"None"	1	"Traditional"	1	0	0	"Unknown"	"Other"	0	0	"pre"
"BY108398"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"None"	0	0	1668	1.13000750187547	1	1	"Other"	1	"other"	"none"	1	"slab"	2367	3	2	0	40	289	145000	41085	"city"	"None"	1	"Ranch"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108397"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	2110	1.13000750187547	1	1	"Other"	1	"other"	"none"	1	"slab"	2612	3	2	0	31	93	170000	40905	"city"	"None"	1	"Acadian"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108395"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	1	2515	1.13000750187547	1	1	"Other"	1	"other"	"none"	1	"slab"	3624	3	2	1	34	186	306900	40997	"city"	"None"	1	"Acadian"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108394"	"SGL"	"central"	0	1	0	0	0	0	1	1	0	"other"	0	"Natural"	0	0	2211	1.13000750187547	1	1	"Other"	1	"other"	"fence"	1	"slab"	4161	3	2	2	33	237	194500	41044	"other"	"None"	1	"Ranch"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108393"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	2565	1.13000750187547	1	0	"Other"	1	"other"	"none"	0	"slab"	2949	4	3	0	36	38	145000	40851	"other"	"None"	1	"Traditional"	1	0	0	"Unknown"	"Other"	0	0	"pre"
"BY108392"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"shingle"	1	"None"	0	0	2388	1.13000750187547	1	0	"Vrgd"	1	"vinyl"	"none"	1	"slab"	3419	4	2	0	35	66	257000	40869	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108390"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"metal"	0	"Natural"	0	0	1106	1.13000750187547	1	1	"Vrgd"	1	"vinyl"	"none"	0	"other"	1873	2	1	0	36	51	105000	40863	"other"	"None"	1	"Cottage"	1	0	0	"Unknown"	"Other"	0	0	"pre"
"BY108389"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	1044	1.13000750187547	1	0	"Other"	1	"wood"	"fence"	0	"slab"	1484	3	2	0	39	131	112000	40942	"septic"	"None"	1	"Ranch"	1	0	0	"Unknown"	"Other"	0	0	"pre"
"BY108387"	"SGL"	"not_central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	1132	1.13000750187547	1	1	"Other"	1	"wood"	"fence"	0	"raised"	1614	3	1	0	35	71	121300	40878	"septic"	"None"	1	"Acadian"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108385"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"None"	0	0	1608	1.13000750187547	1	0	"Vrgd"	1	"vinyl"	"fence"	0	"other"	1827	3	2	0	37	118	165000	40927	"city"	"None"	2	"Acadian"	1	1	0	"Unknown"	"Other"	1	0	"pre"
"BY108382"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"None"	0	0	1624	1.13000750187547	1	0	"Other"	0	"vinyl"	"none"	1	"other"	1624	3	2	0	39	161	41000	40959	"other"	"None"	1	"Mobile Home"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108377"	"SGL"	"not_central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	792	1.13000750187547	0	0	"Vrgd"	0	"wood"	"fence"	0	"other"	792	2	1	0	30	58	14000	40863	"city"	"None"	1	"French Country"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108375"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	1509	1.13000750187547	1	0	"Other"	0	"vinyl"	"fence"	0	"raised"	1528	3	2	0	33	255	55000	41061	"city"	"None"	1	"French Country"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108373"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	3047	1.13000750187547	1	0	"Vrgd"	1	"other"	"none"	1	"slab"	4143	4	2	1	32	55	279500	40858	"other"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108372"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"Natural"	0	1	1428	1.13000750187547	1	0	"Vrgd"	0	"wood"	"none"	0	"slab"	2733	3	1	0	38	42	140000	40847	"city"	"None"	1	"Ranch"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108360"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"None"	0	1	1645	1.13000750187547	1	1	"Vrgd"	1	"vinyl"	"fence"	0	"slab"	2472	3	2	0	40	80	197500	40879	"other"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108359"	"TNH"	"central"	0	0	0	0	0	0	1	0	0	"shingle"	1	"None"	0	0	1261	1.13000750187547	1	1	"Other"	1	"other"	"fence"	0	"slab"	1631	2	2	0	38	131	192000	40928	"city"	"None"	1	"Townhouse"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108354"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"None"	0	0	1968	1.13000750187547	1	0	"Other"	1	"vinyl"	"fence"	1	"slab"	2992	3	2	0	32	62	241000	40863	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108353"	"SGL"	"central"	0	1	0	0	0	0	1	1	0	"other"	0	"None"	0	0	1800	1.13000750187547	1	1	"Other"	1	"other"	"fence"	1	"slab"	2320	3	2	0	31	49	222000	40852	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108351"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"Natural"	0	1	2184	1.13000750187547	1	1	"Other"	1	"vinyl"	"fence"	1	"slab"	3926	3	2	1	38	0	302000	40800	"other"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108347"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	1	2484	1.13000750187547	1	1	"Other"	0	"other"	"fence"	1	"slab"	3772	4	2	0	34	232	32000	41033	"other"	"None"	1	"Ranch"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108345"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"Natural"	0	1	1831	1.13000750187547	1	1	"Vrgd"	1	"other"	"fence"	1	"slab"	3730	3	2	1	37	163	178000	40963	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108343"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"metal"	0	"Natural"	0	0	1632	1.13000750187547	0	1	"Other"	1	"vinyl"	"fence"	0	"slab"	2776	3	2	0	40	128	70000	40928	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108341"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	1	1839	1.13000750187547	1	0	"Vrgd"	0	"other"	"fence"	0	"slab"	2679	4	2	0	39	105	149900	40904	"other"	"None"	1.5	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108338"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"None"	0	0	1849	1.13000750187547	1	1	"Other"	1	"other"	"none"	1	"slab"	2710	3	2	0	35	0	250393	40801	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108337"	"SGL"	"central"	0	1	0	0	0	0	1	1	0	"other"	0	"Natural"	0	0	1691	1.13000750187547	1	1	"Other"	1	"vinyl"	"fence"	0	"slab"	2660	3	2	0	34	132	119000	40931	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108334"	"SGL"	"central"	0	1	0	0	0	0	1	1	0	"other"	0	"Natural"	0	1	1915	1.13000750187547	1	1	"Vrgd"	1	"other"	"fence"	1	"slab"	3922	3	2	1	40	159	118500	40956	"other"	"None"	1.5	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108327"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	2257	1.13000750187547	1	1	"Other"	1	"other"	"none"	1	"slab"	2765	3	3	0	40	158	116000	40952	"septic"	"None"	1	"Ranch"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108325"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"None"	0	0	1112	1.13000750187547	0	1	"Other"	1	"wood"	"fence"	0	"slab"	1352	3	1	1	37	120	81500	40914	"other"	"None"	1	"Ranch"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108324"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	2260	1.13000750187547	1	0	"Vrgd"	0	"vinyl"	"fence"	0	"raised"	2360	3	3	0	31	198	110000	40991	"other"	"None"	1	"Modular"	1	0	0	"Unknown"	"Other"	0	0	"pre"
"BY108320"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"None"	0	0	1300	1.13000750187547	1	0	"Other"	0	"other"	"none"	0	"slab"	1550	3	2	0	31	81	51900	40879	"city"	"None"	1	"Ranch"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108319"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	1595	1.13000750187547	0	1	"Other"	1	"other"	"fence"	0	"slab"	2397	3	2	0	33	104	95000	40898	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108317"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"Natural"	0	1	1971	1.13000750187547	1	0	"Other"	1	"vinyl"	"fence"	1	"slab"	2887	3	2	0	36	43	189000	40840	"other"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108312"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"None"	0	0	1874	1.13000750187547	1	1	"Other"	0	"other"	"none"	0	"slab"	2694	3	2	0	32	136	264000	40927	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108310"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	2033	1.13000750187547	1	1	"Other"	1	"other"	"fence"	1	"slab"	3153	3	2	0	38	50	210000	40842	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108305"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"None"	0	1	1463	1.13000750187547	1	1	"Other"	1	"vinyl"	"fence"	1	"slab"	2490	3	2	0	37	69	183000	40862	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108304"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"None"	0	0	2204	1.13000750187547	1	1	"Other"	1	"wood"	"fence"	1	"other"	3811	3	2	1	31	3	267000	40792	"other"	"None"	2	"Ranch"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108302"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	1916	1.13000750187547	1	1	"Other"	1	"wood"	"none"	1	"slab"	3465	3	2	1	31	176	115000	40969	"city"	"None"	1.5	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108284"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	2096	1.13000750187547	1	1	"Vrgd"	1	"vinyl"	"porch"	0	"raised"	3069	3	3	0	35	1	155000	40793	"other"	"None"	1	"Traditional"	1	0	0	"Unknown"	"Other"	0	0	"pre"
"BY108281"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	1500	1.13000750187547	0	1	"Vrgd"	1	"other"	"fence"	0	"slab"	2550	3	2	0	30	34	74000	40822	"city"	"None"	1	"Ranch"	1	0	0	"Unknown"	"Other"	0	0	"pre"
"BY108275"	"SGL"	"central"	0	1	0	0	0	0	1	1	0	"shingle"	1	"Natural"	0	0	2012	1.13000750187547	1	1	"Other"	0	"other"	"fence"	1	"slab"	2550	4	2	1	34	68	255000	40854	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108274"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	2202	1.13000750187547	1	1	"Vrgd"	0	"other"	"fence"	1	"slab"	2886	3	2	0	36	251	170000	41038	"city"	"None"	1	"Traditional"	1	0	0	"Unknown"	"Other"	0	0	"pre"
"BY108272"	"SGL"	"not_central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	1259	1.13000750187547	0	1	"Other"	0	"other"	"none"	0	"slab"	1731	3	2	0	40	33	49000	40821	"other"	"None"	1	"Ranch"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108271"	"SGL"	"central"	0	1	0	0	0	0	1	1	0	"other"	0	"Natural"	0	1	1814	1.13000750187547	1	1	"Other"	1	"wood"	"fence"	0	"slab"	3466	3	2	0	34	119	195000	40911	"other"	"None"	1	"Acadian"	1	0	0	"Unknown"	"Other"	0	0	"pre"
"BY108270"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	2109	1.13000750187547	1	1	"Other"	1	"vinyl"	"none"	1	"slab"	2836	4	2	0	36	117	282690	40900	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108269"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"shingle"	1	"None"	0	0	1625	1.13000750187547	1	1	"Other"	1	"vinyl"	"fence"	1	"slab"	2298	3	2	0	34	162	204000	40953	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108266"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"None"	0	0	1800	1.13000750187547	1	1	"Vrgd"	1	"other"	"fence"	1	"slab"	2315	3	2	0	37	46	108100	40829	"city"	"None"	1.5	"Ranch"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108264"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	1868	1.13000750187547	1	1	"Other"	1	"other"	"fence"	1	"slab"	2324	3	2	0	39	187	244571	40976	"city"	"None"	1	"Other"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108262"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"None"	0	0	2411	1.13000750187547	1	1	"Other"	1	"other"	"none"	1	"slab"	3161	4	3	0	33	1	272356	40787	"city"	"None"	1	"Acadian"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108256"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"None"	0	0	1458	1.13000750187547	1	1	"Vrgd"	1	"vinyl"	"fence"	0	"slab"	1915	3	2	0	32	62	147500	40841	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108249"	"SGL"	"central"	0	1	0	0	0	0	1	1	0	"other"	0	"Natural"	0	0	2086	1.13000750187547	1	1	"Other"	0	"other"	"none"	1	"slab"	3052	4	2	0	36	236	340000	41019	"city"	"None"	1	"Acadian"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108248"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"None"	0	0	1770	1.13000750187547	1	1	"Other"	1	"other"	"fence"	0	"slab"	2370	3	2	0	37	121	224000	40899	"city"	"None"	1	"Contemporary"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108247"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"None"	0	0	1471	1.13000750187547	1	0	"Other"	1	"vinyl"	"none"	0	"slab"	2195	3	2	0	32	209	175900	40994	"other"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108244"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"None"	0	0	936	1.13000750187547	0	0	"Vrgd"	0	"wood"	"none"	0	"other"	1032	2	1	0	36	60	48900	40843	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108240"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	1921	1.13000750187547	1	1	"Other"	1	"vinyl"	"porch"	1	"slab"	2577	3	2	0	40	132	258000	40913	"city"	"None"	1	"French Country"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108238"	"SGL"	"central"	0	1	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	2256	1.13000750187547	0	0	"Other"	1	"vinyl"	"fence"	1	"slab"	3053	3	2	0	32	261	83500	41047	"other"	"None"	2	"Traditional"	1	0	0	"Unknown"	"Other"	0	0	"pre"
"BY108214"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	1700	1.13000750187547	1	0	"Vrgd"	1	"wood"	"fence"	0	"slab"	1900	3	1	1	38	73	160000	40855	"city"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
"BY108213"	"SGL"	"central"	0	0	0	0	0	0	1	0	0	"other"	0	"Natural"	0	0	2026	1.13000750187547	1	1	"Other"	1	"other"	"porch"	1	"slab"	3431	3	2	1	37	133	165000	40917	"other"	"None"	1	"Traditional"	1	1	0	"Unknown"	"Other"	0	0	"pre"
